class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
fall,0.591744423,0.863900959,-0.486423671,0.995251238,0.592827439,0.842858553,-0.501323581,0.999069393,0.597072184,0.839880764,-0.501285434,0.999072373,0.60058856,0.83556968,-0.501476824,0.999314547,0.581488431,0.846927702,-0.493442148,0.997913897,0.577020347,0.845499992,-0.493528694,0.996860623,0.573085248,0.84459132,-0.493516773,0.996517658,0.60964787,0.814409494,-0.474392653,0.999625146,0.566526592,0.831749678,-0.441891104,0.998169065,0.601548851,0.866324663,-0.466664165,0.996750474,0.587798178,0.871696651,-0.456993431,0.996001959,0.672528863,0.819164991,-0.387079746,0.999293387,0.544270694,0.847689927,-0.336669415,0.995245218,0.7496292,0.849954486,-0.373685539,0.949298501,0.548354864,0.893254936,-0.201939777,0.427164882,0.740572333,0.992724001,-0.391857594,0.921123087,0.596533835,0.917936206,-0.140330657,0.301901817,0.752928138,1.021429896,-0.424762577,0.83313036,0.600515246,0.923708081,-0.143010229,0.233870119,0.733387232,1.018732548,-0.424195945,0.844820499,0.606108785,0.918430865,-0.15457803,0.27261129,0.728892267,1.011928916,-0.392603666,0.802061319,0.608950853,0.915738761,-0.141693294,0.256173998,0.672478378,0.865241349,-0.015816499,0.998472691,0.612772405,0.888893843,0.016119201,0.997678518,0.666491568,0.865836322,0.165037066,0.11580646,0.559473634,0.898826003,0.156127647,0.175603211,0.616076589,0.884776831,0.375003397,0.074995883,0.550607622,0.918627799,0.345469385,0.102759317,0.605717182,0.883962035,0.39843449,0.107368194,0.551776767,0.915785789,0.367700845,0.092897594,0.604061186,0.904827833,0.383197218,0.133508161,0.545885265,0.940644622,0.357710004,0.138996482
fall,0.591423154,0.864682853,-0.661493063,0.995684981,0.59307164,0.841292977,-0.67025888,0.99915415,0.597711861,0.837345004,-0.670209229,0.999156117,0.602036178,0.832477391,-0.670368373,0.999375582,0.581418753,0.845994055,-0.659144759,0.998106658,0.577094078,0.845289052,-0.659281015,0.997152507,0.573220074,0.843771636,-0.659269452,0.996842444,0.612817585,0.812321424,-0.610676885,0.999659479,0.567093492,0.830521524,-0.567369342,0.99834317,0.602214158,0.868825316,-0.630579114,0.997046113,0.588518679,0.873077333,-0.617881298,0.996370852,0.676464915,0.824432909,-0.487684667,0.99936235,0.545579731,0.853313565,-0.428551018,0.995711625,0.757865548,0.848913729,-0.482868612,0.953961492,0.546447456,0.889681458,-0.224473685,0.420122802,0.741701484,0.992670715,-0.54820925,0.928407669,0.603313923,0.917455912,-0.196990207,0.314429522,0.752894342,1.019354701,-0.599687457,0.846732616,0.609469533,0.923593223,-0.207757711,0.24421373,0.735073745,1.019698262,-0.601911306,0.857216179,0.615225554,0.917231798,-0.219747096,0.284562588,0.732617974,1.011909962,-0.550684094,0.815969586,0.616646886,0.914346278,-0.199642569,0.26488021,0.671676874,0.858081818,-0.014390245,0.998622537,0.612935007,0.885443807,0.014668396,0.997906566,0.6613307,0.850267291,0.316443264,0.106790081,0.564184308,0.896802962,0.309163153,0.166186959,0.630185783,0.837529302,0.676333785,0.07175003,0.541849494,0.914973974,0.674855292,0.100415476,0.622141361,0.834644377,0.713211596,0.105714157,0.549023271,0.910845399,0.712579727,0.091229767,0.6298455,0.854997039,0.667743027,0.130182877,0.542432189,0.939581871,0.671085775,0.1372917
fall,0.591928899,0.872888565,-0.590807736,0.996077895,0.593273163,0.851503909,-0.609318435,0.999231815,0.59824717,0.84744221,-0.609263122,0.999233127,0.602671742,0.841933429,-0.609440267,0.999431789,0.58155638,0.855759084,-0.595449328,0.99828434,0.577519536,0.854159117,-0.595589757,0.997421443,0.573404789,0.851817429,-0.595533133,0.997140646,0.61362946,0.818991661,-0.590203106,0.999690592,0.567033052,0.837544143,-0.526280522,0.998500168,0.602820277,0.873795927,-0.571233809,0.997326195,0.589299381,0.878571391,-0.554474235,0.996719301,0.684754789,0.828903019,-0.466038227,0.999423087,0.550545871,0.853148222,-0.426882416,0.996137559,0.75908947,0.850111723,-0.442017317,0.958029509,0.538478971,0.883465528,-0.225928858,0.420357674,0.741616249,0.992502928,-0.448142201,0.933301568,0.576190233,0.893441856,-0.126656055,0.324924111,0.749216259,1.021824956,-0.481761456,0.852410495,0.572112501,0.895233035,-0.130782515,0.255593956,0.733683109,1.0198282,-0.485922188,0.861208022,0.579909205,0.892994702,-0.143328384,0.298566848,0.728806078,1.012791753,-0.449722856,0.819017053,0.58622086,0.892564893,-0.127872691,0.281316996,0.680205703,0.85801208,-0.00709638,0.998754561,0.617569327,0.886746526,0.00734643,0.998109698,0.692383349,0.811882317,0.263581812,0.103579625,0.570895314,0.888655543,0.227700666,0.169742182,0.667873263,0.776123941,0.508286595,0.073756725,0.551698744,0.904398859,0.474266618,0.105897516,0.661610961,0.771280944,0.536174357,0.110326216,0.557298541,0.900708735,0.502432287,0.094798498,0.670037687,0.782347858,0.519098878,0.141887531,0.553181827,0.921466053,0.475109875,0.150720313
fall,0.595070601,0.884572685,-0.556952477,0.995447993,0.599547267,0.866359293,-0.575629771,0.999073088,0.603446782,0.862913966,-0.575590253,0.999121845,0.607459545,0.857828438,-0.575781345,0.999297798,0.582094789,0.869591534,-0.567068636,0.998044431,0.577614307,0.871302962,-0.567207694,0.997241676,0.573524833,0.873054504,-0.567211032,0.996948898,0.615576982,0.836299121,-0.534722745,0.999691129,0.569375396,0.852885187,-0.498840988,0.998523355,0.604247034,0.880318642,-0.52855432,0.9970963,0.592456877,0.890199482,-0.518702984,0.99644351,0.674739897,0.827731431,-0.417467356,0.999447286,0.546440005,0.865179837,-0.374883294,0.996479988,0.745221496,0.845665991,-0.320343852,0.954098403,0.52965045,0.886970818,-0.196880952,0.410842448,0.705358148,0.952252924,-0.267089576,0.898255587,0.559570909,0.905721486,-0.120454945,0.316673458,0.704080999,0.97066319,-0.283720076,0.79513818,0.559882224,0.909291267,-0.123012386,0.247921318,0.685567379,0.969716132,-0.277387917,0.804499149,0.566439629,0.903402746,-0.12855418,0.290958852,0.681809604,0.962758422,-0.26194042,0.757584035,0.570024908,0.901230454,-0.120012119,0.270181835,0.677833557,0.870207369,-0.00940795,0.998613954,0.617729366,0.90745455,0.009709347,0.997962654,0.689931154,0.842258513,0.265845865,0.096167348,0.617073655,0.890503943,0.284026325,0.156947047,0.668842018,0.822384417,0.56054914,0.069587477,0.624377847,0.887106836,0.589046419,0.097894527,0.664116442,0.803463995,0.593314826,0.104115352,0.624699533,0.877831876,0.62296474,0.089023821,0.676034391,0.85274291,0.563637316,0.131924123,0.638696015,0.910000563,0.599445999,0.139647231
fall,0.595870733,0.900983274,-0.552028418,0.995852709,0.601253331,0.880606294,-0.573520541,0.999154449,0.605739892,0.877164304,-0.573475718,0.999197781,0.610442042,0.876552582,-0.573670685,0.999357283,0.586354554,0.884659886,-0.562426925,0.998220205,0.577775955,0.880901217,-0.562547982,0.997488797,0.573538423,0.881972492,-0.562543511,0.997223973,0.620021403,0.854120851,-0.544371843,0.999718785,0.573560596,0.860054076,-0.499904484,0.998658657,0.606765211,0.891854465,-0.528642118,0.997368038,0.592900038,0.900092244,-0.515356958,0.996782482,0.675080359,0.838026583,-0.422677934,0.999495268,0.548129082,0.864243388,-0.377976835,0.996827245,0.737737715,0.888334692,-0.372753978,0.956353724,0.526373982,0.884097695,-0.202720597,0.424366087,0.718149126,0.961348653,-0.348405004,0.898686349,0.536774576,0.907871068,-0.111772336,0.328202724,0.723706007,0.974986732,-0.370152652,0.783594906,0.534246862,0.911870897,-0.108574465,0.255449206,0.694579244,0.974466145,-0.36974746,0.790803194,0.541864157,0.908799529,-0.118386291,0.302000225,0.690192878,0.970433414,-0.346802145,0.741590977,0.546839714,0.906715333,-0.112037919,0.285587519,0.679712892,0.869759619,-0.006504205,0.998744607,0.625176013,0.902319312,0.006764779,0.99815613,0.71716094,0.810346186,0.224821925,0.105775885,0.625131726,0.882129848,0.235956788,0.152524665,0.675999165,0.802607,0.471811116,0.074515909,0.610255957,0.873118281,0.5350734,0.094274215,0.665672123,0.798285604,0.499028862,0.108033292,0.609830618,0.870243728,0.568668485,0.088715106,0.68210566,0.816697657,0.48294434,0.143571943,0.61391753,0.877533317,0.559988022,0.139414489
fall,0.596589923,0.896655977,-0.588052809,0.996130407,0.604048908,0.881162703,-0.605700552,0.99921006,0.60914886,0.879299939,-0.605661035,0.999254405,0.614163995,0.877114534,-0.605883479,0.999399602,0.590473831,0.878976107,-0.590335429,0.998321831,0.584794283,0.876755953,-0.590428472,0.997650146,0.58110553,0.87462008,-0.590463758,0.997390926,0.624460042,0.856748283,-0.546724796,0.999741197,0.577585638,0.859151661,-0.514099061,0.998752236,0.606772423,0.896936238,-0.54916209,0.997583032,0.59863317,0.904221714,-0.523915708,0.997043788,0.679972231,0.841204405,-0.435661465,0.999543488,0.550174356,0.862543404,-0.371375978,0.997135103,0.742515206,0.893027723,-0.400631815,0.959426641,0.527830184,0.884871066,-0.198188588,0.418942183,0.732861876,0.984831512,-0.396600544,0.904893696,0.546352208,0.916091084,-0.150260761,0.342585266,0.742181003,1.003358841,-0.450316042,0.789836407,0.543952167,0.924941957,-0.154581353,0.270570308,0.728183329,1.009643674,-0.448319912,0.796705902,0.552333653,0.923552692,-0.152961001,0.318915963,0.724289715,0.997587562,-0.394841492,0.743703961,0.557271302,0.92029947,-0.150334448,0.298667163,0.687689066,0.881816208,-0.018161464,0.998850703,0.633882761,0.911744833,0.018257529,0.99829191,0.714347482,0.861909151,0.282094419,0.100322574,0.642976105,0.908862293,0.331804633,0.142930597,0.70760709,0.865712106,0.614821732,0.075032584,0.645406485,0.896493375,0.677335858,0.090143427,0.703811705,0.859658062,0.647978663,0.10952463,0.646583438,0.888415575,0.714372218,0.089094914,0.716087162,0.898137152,0.58983773,0.142621934,0.653611481,0.917778373,0.677237332,0.135929257
fall,0.597970665,0.893431664,-0.537652791,0.996515095,0.605347216,0.87790817,-0.554043472,0.99928844,0.610224366,0.875875652,-0.553966224,0.999328196,0.615193009,0.872913718,-0.554141164,0.999459028,0.592493594,0.876958847,-0.542455792,0.998488605,0.588167191,0.875622869,-0.542579055,0.997883379,0.5845083,0.873345077,-0.542559385,0.997649968,0.626243472,0.856929719,-0.518649936,0.999766827,0.578662634,0.858495653,-0.472734869,0.998875976,0.606920362,0.894959569,-0.513705492,0.997823954,0.598532617,0.898521185,-0.499113709,0.997338653,0.68486762,0.845768929,-0.411121756,0.999588251,0.549975991,0.861981153,-0.366399944,0.997421026,0.743516088,0.882265687,-0.398004204,0.963179708,0.527591109,0.881905198,-0.214568645,0.458227336,0.735815346,0.98976481,-0.410945654,0.912906289,0.546598017,0.9008075,-0.141710684,0.380744487,0.743864059,1.014160752,-0.44521445,0.803520679,0.546474695,0.901815534,-0.143922448,0.300520718,0.729253232,1.015988231,-0.448717356,0.809604049,0.553243995,0.902349353,-0.152058661,0.351884604,0.726517141,1.001137376,-0.412304252,0.758386374,0.557802022,0.902844369,-0.142095253,0.335480303,0.685851157,0.879688442,-0.010269862,0.9989627,0.631178081,0.908560693,0.010414108,0.998459578,0.70780015,0.817660689,0.201424673,0.114970908,0.629182279,0.889880478,0.199533075,0.164682478,0.681376874,0.786428988,0.404410362,0.079850979,0.618969142,0.881017923,0.469505936,0.092662022,0.668740273,0.783500493,0.426324606,0.114716023,0.623068929,0.878844917,0.499679863,0.09309347,0.681137621,0.785835505,0.407577902,0.158734351,0.622407079,0.888398111,0.490585655,0.146992803
fall,0.598444521,0.892671704,-0.56642735,0.996813715,0.605566323,0.876739442,-0.581847489,0.999343574,0.610433698,0.874390841,-0.581794083,0.999379694,0.615281522,0.87121135,-0.581981719,0.999500275,0.592858315,0.875413954,-0.571353436,0.998609722,0.588588595,0.874038875,-0.571473777,0.998053849,0.584780335,0.871419251,-0.571464896,0.997841418,0.626170933,0.854815364,-0.520467579,0.999785244,0.578761339,0.856895983,-0.497177929,0.998970687,0.606948197,0.894006729,-0.539760947,0.998018265,0.598320007,0.896848083,-0.527112186,0.997582793,0.684227467,0.84507221,-0.426341057,0.999626338,0.549803495,0.861382842,-0.377800524,0.997676611,0.744085371,0.878884315,-0.403074354,0.965338767,0.527899325,0.880738556,-0.222061664,0.467334062,0.73765558,0.989385724,-0.4198668,0.915336013,0.551478684,0.904723704,-0.140834898,0.38110891,0.747485936,1.014984608,-0.455210626,0.800525188,0.550216794,0.90757668,-0.142637923,0.299562931,0.733408451,1.018259048,-0.457821846,0.805524707,0.556610167,0.905752003,-0.154071197,0.3524369,0.725110054,1.009331226,-0.420577943,0.751352906,0.562125087,0.905447006,-0.142182648,0.338549495,0.684973359,0.87800175,-0.010002594,0.999058485,0.63243717,0.905751169,0.01018176,0.998604417,0.703571796,0.809502244,0.233354613,0.115181804,0.644285321,0.871960461,0.247400403,0.154735848,0.676389635,0.787345886,0.498019695,0.080067635,0.631312788,0.849024832,0.582445145,0.087064803,0.667477131,0.786215544,0.526028812,0.118347831,0.629916549,0.845795274,0.618696451,0.089183412,0.68185395,0.78900367,0.494316489,0.161997154,0.63784641,0.849005938,0.599783659,0.141700074
fall,0.59877646,0.894503653,-0.539212346,0.99708128,0.605418801,0.878287077,-0.555455327,0.999395192,0.610188186,0.876060903,-0.555408716,0.999427974,0.614865661,0.873419225,-0.55560714,0.999538302,0.592516363,0.876545131,-0.544450343,0.998724282,0.588509142,0.874619901,-0.544569373,0.998216808,0.584182382,0.872684598,-0.544569194,0.998023808,0.625382423,0.854083657,-0.514620543,0.999802709,0.577955246,0.85838449,-0.471455872,0.9990592,0.607022405,0.895240366,-0.513732076,0.998193562,0.598128557,0.897486746,-0.500574529,0.997804344,0.684106946,0.844872475,-0.399816662,0.999656022,0.548893988,0.860726058,-0.361493289,0.997904658,0.741678178,0.876856565,-0.367313921,0.96708709,0.526605189,0.878793359,-0.200469166,0.476765543,0.737932742,0.989013255,-0.371093333,0.915285349,0.545219004,0.906878352,-0.117457531,0.391804516,0.747253418,1.015009284,-0.40158996,0.791524529,0.544623435,0.910206199,-0.118255734,0.307488531,0.731891751,1.017717123,-0.402446508,0.796214461,0.551731229,0.907706976,-0.128647193,0.363277644,0.726322055,1.004863381,-0.372063398,0.739394963,0.556035578,0.907097697,-0.118544616,0.350305438,0.684569001,0.874974191,-0.007894753,0.999140203,0.631092846,0.902947426,0.008070569,0.998729587,0.70905143,0.812901676,0.225236103,0.115681909,0.639259577,0.868800581,0.239272192,0.14670895,0.686347127,0.799027205,0.476462126,0.080393285,0.633942187,0.858818889,0.534121871,0.082721137,0.676962972,0.79695797,0.503046036,0.119612329,0.633558333,0.855410457,0.566441417,0.08662083,0.700420678,0.808466315,0.469653904,0.163056523,0.642331958,0.867314577,0.542597175,0.137368545
fall,0.598724663,0.890970945,-0.551642179,0.997292638,0.605047047,0.874611735,-0.567728162,0.999433577,0.609960735,0.871780992,-0.567694485,0.999467194,0.613934875,0.868990958,-0.567912936,0.99956876,0.59236294,0.873782158,-0.557359874,0.998801351,0.588305593,0.872796237,-0.557473838,0.998332381,0.576822698,0.869991302,-0.557468653,0.998149753,0.624485612,0.85067004,-0.525831282,0.999818504,0.578087389,0.856382966,-0.483876169,0.999127567,0.60702318,0.891448617,-0.524779618,0.998341441,0.595456481,0.89490819,-0.512471378,0.997986078,0.678019881,0.842895329,-0.41055727,0.999686003,0.548702836,0.860472679,-0.366308331,0.998105824,0.741953373,0.870667815,-0.366110504,0.968989789,0.526931882,0.879557252,-0.190873802,0.472814023,0.737812161,0.981146634,-0.360450476,0.914216697,0.547668993,0.901693523,-0.101801708,0.39040783,0.746801496,1.00965035,-0.390953898,0.782581091,0.548048139,0.902337134,-0.101648316,0.30794099,0.731137216,1.00492239,-0.391723752,0.786160707,0.553638101,0.901309431,-0.114352882,0.36444065,0.725692928,0.994751692,-0.36113447,0.725081503,0.557057261,0.901372254,-0.103805318,0.349616617,0.680268049,0.87287873,-0.007957317,0.999207258,0.630356133,0.902597725,0.008140937,0.998823345,0.708588243,0.809981763,0.230023235,0.119650088,0.653181911,0.871283233,0.240391761,0.140560329,0.693492472,0.804366112,0.50085485,0.088502035,0.663247406,0.849859834,0.56214875,0.080161281,0.685790598,0.803265631,0.529140651,0.132830426,0.664054275,0.843919098,0.597164094,0.086505599,0.710170448,0.81506598,0.474641025,0.165003479,0.67825681,0.856995583,0.566811442,0.131734505
fall,0.598509908,0.889730096,-0.585219145,0.997423351,0.604948521,0.872534215,-0.602598667,0.999453902,0.609413385,0.869947255,-0.602578163,0.999491334,0.613624036,0.866707683,-0.602840602,0.999583304,0.592233062,0.873110473,-0.592175245,0.998848855,0.587943792,0.871577442,-0.59230572,0.998421431,0.577606559,0.869009614,-0.592300713,0.998250544,0.623536468,0.84980011,-0.548523545,0.999832332,0.575725853,0.854743779,-0.503994048,0.999190211,0.606732249,0.889560878,-0.551876903,0.998468399,0.594336152,0.893222749,-0.539477885,0.998151004,0.673429549,0.839052379,-0.428328812,0.999709964,0.545145392,0.860759199,-0.370839566,0.99828887,0.742963016,0.859393358,-0.371550679,0.970367849,0.515280247,0.896616817,-0.202663749,0.4938187,0.737685561,0.970724344,-0.34278506,0.901011288,0.543366075,0.926516891,-0.152701989,0.399475664,0.74605298,0.997419119,-0.370874316,0.749983609,0.544628978,0.932964861,-0.160210416,0.315427929,0.721355796,0.999701142,-0.369231522,0.75215131,0.552460134,0.929047465,-0.172019467,0.372482121,0.716138422,0.990642011,-0.341020137,0.68627286,0.55569756,0.92629838,-0.155637711,0.353137851,0.679749906,0.874577343,-0.011826706,0.999214351,0.629965961,0.911839664,0.012026231,0.998851359,0.717579007,0.840569496,0.253007174,0.122825943,0.668051183,0.898661256,0.287191838,0.138933599,0.716419578,0.835897982,0.572639108,0.092262298,0.688817382,0.853996336,0.61124444,0.079750329,0.712233663,0.83347249,0.605057836,0.13409777,0.689877331,0.853380859,0.646814406,0.087636083,0.730667949,0.854143083,0.55026257,0.159548342,0.706730902,0.868353665,0.608146727,0.127134562
fall,0.596738696,0.888677359,-0.589665234,0.997531354,0.602349639,0.872032285,-0.606128395,0.999468505,0.606434882,0.869690955,-0.606096208,0.999509692,0.610424519,0.866677582,-0.606338859,0.999595106,0.591027319,0.871943295,-0.594551086,0.998890698,0.587143183,0.870475352,-0.594668508,0.998499036,0.577706218,0.868207932,-0.594649911,0.998337626,0.619721949,0.848344862,-0.555468619,0.999842763,0.569197536,0.856468916,-0.505467296,0.999235153,0.604590297,0.888483465,-0.558527589,0.998567045,0.592656791,0.891766608,-0.544564903,0.998275936,0.670418501,0.832957327,-0.438081563,0.999733269,0.544408739,0.860495985,-0.373939902,0.998454928,0.7441203,0.856881082,-0.366671264,0.971403778,0.516881645,0.900767744,-0.204716951,0.505369544,0.737971425,0.969868898,-0.336715311,0.894127548,0.558718801,0.924590528,-0.17162019,0.406886905,0.745975852,0.996166408,-0.367542326,0.727619946,0.563151956,0.929535031,-0.182882726,0.317945689,0.720167994,0.999189258,-0.369780481,0.730858386,0.572438776,0.926506937,-0.19345367,0.375643015,0.717146575,0.978525758,-0.336708337,0.659978151,0.574341953,0.924096942,-0.17410849,0.353733808,0.678853869,0.876318276,-0.013993864,0.999242544,0.627071202,0.912267387,0.014145258,0.998896778,0.713775992,0.842801154,0.267473519,0.121347658,0.654714346,0.901022077,0.309159636,0.135470554,0.705519319,0.831779659,0.591966987,0.090762168,0.65634948,0.871792078,0.637631655,0.076295838,0.700866401,0.83072412,0.62508893,0.128947914,0.657162547,0.863966286,0.673283875,0.083875462,0.719295919,0.849052966,0.575480819,0.157549858,0.6686005,0.893188298,0.638828635,0.125309467
fall,0.593763709,0.885703027,-0.5514974,0.997650266,0.598876297,0.870953023,-0.567626595,0.999488652,0.60281229,0.869624734,-0.567585111,0.999521852,0.608089745,0.865624547,-0.567809522,0.999608099,0.58797735,0.869891286,-0.557508171,0.998948038,0.58343327,0.866827011,-0.557601094,0.998568058,0.57638818,0.86476028,-0.557544827,0.998422801,0.618634462,0.847218096,-0.52393049,0.999848366,0.569757104,0.847626686,-0.480950832,0.999258757,0.601946771,0.888191521,-0.523881555,0.998628855,0.588620186,0.886543691,-0.511425734,0.998387039,0.671239734,0.834072948,-0.40466404,0.999744654,0.544900119,0.864329278,-0.362372667,0.998598158,0.743159294,0.85804075,-0.336701095,0.972020447,0.525483191,0.899458528,-0.201001331,0.502109766,0.738900125,0.969355345,-0.297952384,0.886314809,0.562893987,0.898380876,-0.139107972,0.406882435,0.747466564,0.998615623,-0.321974277,0.705340266,0.566270232,0.893956721,-0.1443685,0.314454585,0.72215116,1.000896931,-0.326978505,0.707991838,0.573030472,0.890515089,-0.152750835,0.3726165,0.717564702,0.982893765,-0.299292535,0.635960102,0.575532734,0.891497433,-0.139435381,0.350508064,0.677788377,0.875103951,-0.007229791,0.999309957,0.625284791,0.909849763,0.00740531,0.998991191,0.716465354,0.814501762,0.215232462,0.125453517,0.626888275,0.887754679,0.235198826,0.135965347,0.699314117,0.826203525,0.459421009,0.091422953,0.618783414,0.885647655,0.513666272,0.074663036,0.696541727,0.830176651,0.485341549,0.12961325,0.621675611,0.884873152,0.544718862,0.084204078,0.710942268,0.84205395,0.456785858,0.160825014,0.621592224,0.906614423,0.528937995,0.125461087
fall,0.592830837,0.882631958,-0.52613461,0.997258782,0.59851706,0.870827019,-0.542487681,0.999359608,0.602754056,0.868936837,-0.542491913,0.999413133,0.607790828,0.865078509,-0.54276371,0.999536097,0.587216735,0.868202627,-0.531547129,0.99866122,0.58242166,0.864896834,-0.5316149,0.998224318,0.576529264,0.862414956,-0.531584859,0.998059928,0.617797375,0.846526384,-0.504711568,0.999835968,0.570129275,0.845441461,-0.459340185,0.999102414,0.600430965,0.886421561,-0.500665128,0.998542249,0.587594211,0.883766949,-0.487532049,0.99827975,0.669655204,0.83944875,-0.401860952,0.999762595,0.544467807,0.860322654,-0.347608536,0.998721421,0.743713737,0.858442008,-0.351852447,0.973516107,0.536051393,0.883328557,-0.192044705,0.476880312,0.738985717,0.975975811,-0.336591721,0.884442031,0.573455393,0.88950181,-0.133591682,0.381833136,0.747260213,1.008938074,-0.36911121,0.689707041,0.576538742,0.886979938,-0.139425918,0.293827862,0.720992625,1.006948352,-0.36819464,0.692057431,0.581577182,0.885553777,-0.150327027,0.349367946,0.715972483,0.996367693,-0.336930037,0.614912093,0.583970189,0.886560798,-0.135712415,0.327632844,0.67248857,0.888257921,-0.007484862,0.999362946,0.624781132,0.909152091,0.007663739,0.999025524,0.71460855,0.83395803,0.227134913,0.117973581,0.626990676,0.881057918,0.258286536,0.127696544,0.705663502,0.850045383,0.490376145,0.089021608,0.638386369,0.883212686,0.548632264,0.070068061,0.699903071,0.848676443,0.518054664,0.125429943,0.641256392,0.879920542,0.581557214,0.080586702,0.721398413,0.873749316,0.495213419,0.15453428,0.652475119,0.902631342,0.556547284,0.118903823
fall,0.591342568,0.882512212,-0.480508626,0.997347355,0.596535563,0.870477021,-0.498238713,0.999395609,0.600737929,0.868866146,-0.498233467,0.999441683,0.606107593,0.865041733,-0.498497427,0.999559224,0.585522175,0.868060946,-0.487620503,0.998739481,0.581242681,0.86443913,-0.487722963,0.998329222,0.576472104,0.861714244,-0.487730652,0.998179257,0.616631448,0.846024573,-0.471757263,0.999847174,0.57019794,0.844340563,-0.427170038,0.999171078,0.599555075,0.886110485,-0.460388273,0.99865216,0.5870682,0.883334994,-0.447452933,0.998421431,0.671281159,0.838774681,-0.368089467,0.999780595,0.544745564,0.859895051,-0.328328848,0.99884063,0.745033681,0.861800194,-0.3421157,0.974938214,0.528513074,0.877652586,-0.169568092,0.483061641,0.738960326,0.979618251,-0.334267557,0.890782714,0.541030526,0.893895447,-0.085636936,0.399018109,0.747137189,1.01240325,-0.361813456,0.699239373,0.534798622,0.891062915,-0.080963902,0.308058172,0.721038461,1.010742426,-0.35845378,0.701436579,0.542357743,0.894506752,-0.092887424,0.367603093,0.716418028,1.003097892,-0.333205521,0.62285912,0.549041212,0.894388616,-0.086821273,0.344544977,0.675394714,0.878187239,-0.002455403,0.999421477,0.62396729,0.900774539,0.002488586,0.999107957,0.723775864,0.833707213,0.190927476,0.113478057,0.609126329,0.881655693,0.193441197,0.124080539,0.708925843,0.852567136,0.416984975,0.088470288,0.605360985,0.902651131,0.425359875,0.069049552,0.700916171,0.850470126,0.441579103,0.123496607,0.608180165,0.90084064,0.451842934,0.082161926,0.724576533,0.875722349,0.415269285,0.151963934,0.604627728,0.930040061,0.435793012,0.11657656
fall,0.594741762,0.877188802,-0.590662181,0.996964753,0.597150087,0.860579669,-0.605073988,0.999351621,0.600785851,0.856741965,-0.605100214,0.999412119,0.606337011,0.850382745,-0.605348706,0.999539912,0.585634053,0.864814818,-0.596588254,0.998531103,0.581383228,0.863541067,-0.5966627,0.998038888,0.576726079,0.861347497,-0.596662939,0.997837007,0.615334809,0.825447738,-0.562346101,0.999849498,0.569743752,0.842750788,-0.527929604,0.999047339,0.603556097,0.878157079,-0.563685536,0.998617411,0.59134376,0.881237805,-0.553823352,0.998196483,0.666750848,0.821103096,-0.464607,0.999801517,0.546493649,0.847827196,-0.391314805,0.99889189,0.749707103,0.855026364,-0.442126691,0.977067649,0.568305314,0.865471959,-0.216111213,0.453829736,0.739567637,0.985590637,-0.452343702,0.900453746,0.590266526,0.84058404,-0.112104461,0.380162537,0.748251021,1.01865983,-0.494288027,0.720528662,0.589101851,0.828620732,-0.113703072,0.289394408,0.727963567,1.021270633,-0.491373301,0.722252488,0.59046948,0.829133213,-0.12254332,0.345141888,0.724207759,1.013988018,-0.451717377,0.64344418,0.594708443,0.830541253,-0.112478115,0.321766287,0.675401807,0.864331007,-0.007311608,0.999473691,0.621317685,0.887509465,0.007604808,0.999177575,0.697599232,0.85825336,0.299146265,0.110461503,0.598822355,0.89552182,0.31898731,0.130678043,0.69657594,0.85166806,0.644553542,0.089530453,0.587161958,0.908603907,0.655540884,0.075237177,0.696124315,0.84730655,0.679982305,0.123240463,0.588918865,0.904747844,0.691872478,0.084641732,0.706518531,0.875733197,0.634475589,0.159315765,0.588624358,0.93793416,0.654530764,0.127970368
